1.324662564527372	296.38554216867476
2.2360097050749963	245.06024096385548
2.3470714776355157	242.16867469879526
2.6623377972736444	235.66265060240968
3.0493728293872597	222.6506024096386
3.8482489353394342	200.24096385542177
5.402957843143353	181.44578313253018
5.671320754881757	175.6626506024097
5.7823618179205845	166.26506024096392
7.734300695307775	149.63855421686753
8.439481965654002	154.69879518072295
8.11846054165698	138.79518072289164
9.480737132035422	140.96385542168682
9.760536373079	147.46987951807233
9.389264617512456	150.3614457831326
12.681128248508859	128.67469879518077
12.317606212025762	130.12048192771087
12.317606212025762	121.44578313253015
13.055378690230302	118.5542168674699
13.182567385564067	123.61445783132535
15.848931924611142	108.43373493975912
17.462453520016197	91.08433734939763
19.427684973758716	94.69879518072293
21.199020238496097	91.80722891566268
23.357214690901213	84.57831325301208
25.486828081478592	80.24096385542174
26.752749377459416	77.34939759036149
24.75621299218137	75.18072289156629
32.47722748914437	59.27710843373501
35.096447415694016	60.722891566265105
36.839674939133275	60.00000000000006
37.560973706043086	63.61445783132535
44.291030962186376	57.10843373493981
46.943876256372164	54.21686746987962
52.22695873237541	54.21686746987962
60.990635405151934	52.771084337349464
65.2734912349952	55.66265060240971
71.91874583108567	52.771084337349464
70.5376606895864	58.55421686746996
83.98670173877908	54.21686746987962
89.88437656675528	54.939759036144665
88.15829005767128	64.3373493975904
102.9512393092108	55.66265060240971
111.25403971148668	59.27710843373501
113.43232716353965	52.04819277108436
131.1881889988646	54.21686746987962
120.22644346174131	56.38554216867476
156.2011440893281	51.32530120481931
141.7682398627704	58.55421686746996
187.79508018514912	62.16867469879526
74.76256801637683	60.722891566265105
89.88437656675528	62.16867469879526
36.13222756796251	75.18072289156629
58.670670659931005	74.45783132530124
